"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"Groups"
"PROD144";"LANG1";"VO35";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:36:547";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG1";"VO36";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:36:937";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG1";"VO37";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:37:327";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG1";"VO38";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:37:690";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG1";"VO40";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:38:473";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG1";"VO39";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:38:083";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG1";"VO41";"";"The shoe case, one variant group";"<p>This is a really great and comfortable choice. Just put on the shoes and your life will be changed forever.</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:38:873";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO14.VO69.VO47.VO66.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:48:29:933";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO14.VO69.VO48.VO66.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:49:06:230";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO14.VO69.VO49.VO66.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:50:28:843";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO14.VO70.VO46.VO67.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:50:57:040";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO69.VO47.VO65.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:51:18:223";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO69.VO48.VO66.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:51:29:707";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO70.VO46.VO65.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:51:43:540";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO70.VO46.VO65.VO58";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:51:55:627";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO70.VO46.VO66.VO3";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:52:09:290";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO70.VO46.VO66.VO58";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:52:17:883";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO70.VO46.VO68.VO58";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:52:27:260";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD146";"LANG1";"VO15.VO70.VO47.VO68.VO58";"";"The custom bike case, five variant groups";"<p>More</p>";"";"499";"0";"0";"True";"15-03-2018 11:28:52:000";"15-03-2018 14:52:40:563";"0";"Polaroid";NULL;"Lightweight";NULL;"";"";"False";"#2196F3";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO1.VO5";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:52:53:070";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO1.VO59";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:53:07:020";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO1.VO6";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:53:44:673";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO12.VO4";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:53:54:687";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO12.VO5";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:54:03:800";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO13.VO61";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:54:20:220";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO3.VO4";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:54:59:343";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO3.VO5";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:55:07:313";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO3.VO6";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:55:15:560";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO58.VO4";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:55:25:103";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO58.VO5";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:55:33:880";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO58.VO59";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:55:43:467";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO58.VO60";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:55:53:550";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO58.VO6";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:56:45:810";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO63.VO4";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:56:59:803";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO63.VO5";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:57:08:337";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO63.VO59";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:57:17:507";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO63.VO6";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:57:28:707";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO63.VO60";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:57:58:723";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD153";"LANG1";"VO63.VO61";"";"The t-shit case, two variant groups";"<p>More</p>";"";"5";"0";"0";"True";"15-03-2018 13:24:24:000";"15-03-2018 14:58:11:837";"0";"FlatTire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD154";"LANG1";"";"";"The bike tube case, variants + units";"";"";"5";"0";"0";"True";"15-03-2018 15:11:45:000";"30-05-2018 11:28:31:400";"0";"Elasticus";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD155";"LANG1";"";"";"SIMPLE: The shoe case, one variant group";"<p>This shoe is so simple, you won&acute;t even notice it.</p>";"<p>For everyone who likes simplicity as much as they like comfort.</p>";"40";"0";"0";"True";"15-03-2018 15:20:32:000";"30-05-2018 11:29:23:303";"0";"Ecco";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD156";"LANG1";"";"";"SIMPLE: The t-shit case, two variant groups";"";"";"12";"0";"0";"True";"15-03-2018 15:20:56:000";"30-05-2018 11:29:16:870";"0";"Superdry Sport";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD157";"LANG1";"";"";"SIMPLE: The jacket case, three variant groups";"";"";"70";"0";"0";"True";"15-03-2018 15:21:55:000";"30-05-2018 11:29:40:580";"0";"Peak performance";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO69.VO13.VO6";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:25:49:350";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO69.VO3.VO4";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:26:12:230";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO70.VO13.VO6";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:26:28:600";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO70.VO3.VO4";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:26:44:773";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO70.VO3.VO5";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:27:09:740";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO70.VO3.VO6";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:27:22:070";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO70.VO3.VO60";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:27:31:553";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD145";"LANG1";"VO70.VO58.VO59";"";"The jacket case, three variant groups";"";"";"0";"0";"0";"True";"15-03-2018 11:27:36:000";"15-03-2018 15:27:43:750";"0";"Summer X7";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD147";"LANG1";"VO2";"";"The bike light case, change all info on each variant";"";"";"1";"0";"0";"True";"15-03-2018 11:30:19:000";"15-03-2018 15:30:35:130";"0";"Light my fire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD147";"LANG1";"VO63";"";"The bike light case, change all info on each variant";"";"";"1";"0";"0";"True";"15-03-2018 11:30:19:000";"15-03-2018 15:30:49:320";"0";"Light my fire";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD154";"LANG1";"VO75";"";"The bike tube case, variants + units";"";"";"5";"0";"0";"True";"15-03-2018 15:11:45:000";"15-03-2018 15:35:31:553";"0";"Elasticus";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD154";"LANG1";"VO76";"";"The bike tube case, variants + units";"";"";"5";"0";"0";"True";"15-03-2018 15:11:45:000";"15-03-2018 15:34:44:967";"0";"Elasticus";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD154";"LANG1";"VO77";"";"The bike tube case, variants + units";"";"";"5";"0";"0";"True";"15-03-2018 15:11:45:000";"15-03-2018 15:34:52:880";"0";"Elasticus";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP120"",""GROUP124"""
"PROD144";"LANG10";"VO32";"";"The shoe case, one variant group";"<p>Traditionel vandresko med et moderne twist. Super vandafvisende og l&aelig;kker pasform.&nbsp;</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:35:350";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;NULL
"PROD144";"LANG14";"VO32";"";"The shoe case, one variant group";"<p>Traditionel vandresko med et moderne twist. Super vandafvisende og l&aelig;kker pasform.&nbsp;</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:35:390";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;NULL
"PROD144";"LANG11";"VO32";"";"The shoe case, one variant group";"<p>Traditionel vandresko med et moderne twist. Super vandafvisende og l&aelig;kker pasform.&nbsp;</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:35:423";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;NULL
"PROD144";"LANG15";"VO32";"";"The shoe case, one variant group";"<p>Traditionel vandresko med et moderne twist. Super vandafvisende og l&aelig;kker pasform.&nbsp;</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:35:457";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;NULL
"PROD144";"LANG2";"VO32";"";"The shoe case, one variant group";"<p>Traditionel vandresko med et moderne twist. Super vandafvisende og l&aelig;kker pasform.&nbsp;</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:35:490";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;NULL
"PROD144";"LANG12";"VO32";"";"The shoe case, one variant group";"<p>Traditionel vandresko med et moderne twist. Super vandafvisende og l&aelig;kker pasform.&nbsp;</p>";"<p>Inspireret af den traditionelle vandresko - Trekkingsko fra Australien, repr&aelig;senterer denne dristige herrsko med smart auto sn&oslash;ring et moderne twist p&aring; en klassiker. Slidst&aelig;rkt jerseyl&aelig;der sikrer samtidig at du kan nyde den bedste komfort og ultimativ holdbarhed. Samt l&aelig;kre farver.&nbsp;</p><ul>	<li>Med specialteknologien KOMFORTI&nbsp;passer skoen altid til foden, ogs&aring; ved temperaturskifte.</li>	<li>L&aelig;kre holdbare farver.</li>	<li>Overraskende vandafvisende teknologi &quot;Anti-rain-dance&quot;</li>	<li>2&aring;rs garanti</li></ul><p><br />&nbsp;</p>";"50";"0";"0";"True";"15-03-2018 11:26:59:000";"21-03-2018 11:15:35:530";"0";"Polite";NULL;"";NULL;"";"";"False";"";NULL;NULL
